ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-21 03:00:00,51,4,0,13,0,21.4,14.3,0.6,0,1,0,0,0,0,0,1,0
2023-08-22 13:00:00,1963,14,111,919,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-22 12:00:00,1980,13,87,1036,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-22 11:00:00,1781,12,83,865,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-22 10:00:00,1867,11,72,793,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-22 16:00:00,2432,17,70,912,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-22 08:00:00,1976,9,68,963,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-22 14:00:00,1927,15,65,1001,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-22 17:00:00,1343,18,59,138,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-22 15:00:00,2131,16,52,1113,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-22 05:00:00,190,6,1,41,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-18 15:00:00,1605,16,36,516,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-28 22:00:00,486,23,4,78,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-22 04:00:00,99,5,1,4,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-28 05:00:00,217,6,3,22,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-22 00:00:00,166,1,0,40,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-28 00:00:00,153,1,3,45,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-22 03:00:00,49,4,0,0,0,18.0,15.6,0.7,0,0,0,0,0,1,0,1,0
2023-08-28 21:00:00,524,22,2,99,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-23 17:00:00,1764,18,116,376,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-28 04:00:00,79,5,1,4,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-18 10:00:00,1589,11,32,403,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 14:00:00,1235,15,86,520,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-28 01:00:00,66,2,1,16,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-18 14:00:00,1555,15,32,631,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 16:00:00,1798,17,82,457,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-28 23:00:00,176,0,0,19,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-18 19:00:00,1590,20,30,233,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 13:00:00,1177,14,75,520,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-28 02:00:00,50,3,0,8,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-18 12:00:00,1621,13,28,572,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 09:00:00,1226,10,68,314,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-28 03:00:00,35,4,0,1,0,18.2,8.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-18 07:00:00,1608,8,27,135,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 11:00:00,1190,12,67,366,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-29 13:00:00,1971,14,107,1318,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-18 11:00:00,1003,12,22,310,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 08:00:00,1759,9,63,297,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-29 16:00:00,2786,17,91,1337,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-18 13:00:00,1527,14,19,492,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 10:00:00,1103,11,54,361,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-29 12:00:00,1977,13,81,1471,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-18 21:00:00,736,22,10,210,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 18:00:00,1111,19,44,268,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-29 17:00:00,2583,18,79,884,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-18 06:00:00,603,7,9,60,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 07:00:00,951,8,43,99,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-29 14:00:00,1865,15,75,1151,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-18 22:00:00,643,23,8,192,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-23 12:00:00,1164,13,40,465,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-29 09:00:00,1236,10,70,271,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 10:00:00,1109,11,70,406,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 18:00:00,1651,19,68,361,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 11:00:00,1143,12,63,369,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 08:00:00,1609,9,59,206,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 19:00:00,1098,20,48,304,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 15:00:00,2045,16,45,1119,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 07:00:00,901,8,33,64,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 21:00:00,679,22,20,214,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 20:00:00,907,21,12,319,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 22:00:00,539,23,8,74,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 06:00:00,373,7,6,9,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 05:00:00,148,6,0,8,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 00:00:00,71,1,0,21,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 23:00:00,44,0,0,5,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 04:00:00,44,5,0,2,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 01:00:00,35,2,0,7,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 02:00:00,26,3,0,7,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-29 03:00:00,22,4,0,0,0,19.0,10.5,0.0,0,0,0,0,0,1,0,1,0
2023-08-30 17:00:00,2924,18,93,945,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 09:00:00,2125,10,91,307,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 16:00:00,2582,17,84,1120,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 13:00:00,2023,14,78,1705,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 08:00:00,2729,9,68,243,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 10:00:00,2022,11,54,391,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 12:00:00,2201,13,51,748,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 18:00:00,2014,19,48,569,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 14:00:00,2004,15,46,1525,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 07:00:00,1817,8,38,107,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 15:00:00,1892,16,36,1328,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 19:00:00,1272,20,35,428,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 11:00:00,2055,12,32,320,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 22:00:00,498,23,21,238,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 20:00:00,1035,21,20,461,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 21:00:00,822,22,16,286,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-30 06:00:00,642,7,6,45,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-23 19:00:00,792,20,33,222,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 15:00:00,1304,16,31,486,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 21:00:00,527,22,16,166,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 20:00:00,728,21,9,260,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 06:00:00,330,7,8,49,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 22:00:00,316,23,6,111,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 23:00:00,205,0,6,58,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 00:00:00,117,1,4,32,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 05:00:00,116,6,1,33,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 04:00:00,64,5,1,9,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 01:00:00,51,2,1,19,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 02:00:00,28,3,0,13,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-23 03:00:00,25,4,0,5,0,19.5,9.3,3.6,0,0,0,0,0,0,1,1,0
2023-08-24 08:00:00,1846,9,126,216,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 09:00:00,1954,10,94,298,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 17:00:00,2800,18,83,286,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 16:00:00,3231,17,71,278,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 10:00:00,1931,11,68,312,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 12:00:00,2278,13,65,401,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 15:00:00,2488,16,60,371,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 11:00:00,1957,12,59,340,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 07:00:00,1894,8,58,118,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 14:00:00,2288,15,53,299,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-24 18:00:00,2379,19,48,287,0,17.9,12.1,0.0,0,0,0,0,1,0,0,1,0
2023-08-30 05:00:00,225,6,3,18,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-18 23:00:00,458,0,8,120,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-30 23:00:00,301,0,2,45,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-18 20:00:00,1102,21,6,144,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-30 04:00:00,84,5,1,5,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-18 00:00:00,164,1,2,41,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-30 01:00:00,124,2,0,7,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-18 04:00:00,93,5,1,3,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-30 03:00:00,59,4,0,6,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-18 02:00:00,75,3,1,0,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-30 02:00:00,56,3,0,2,0,17.9,7.7,0.0,0,0,0,0,0,0,1,1,0
2023-08-18 05:00:00,249,6,0,13,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-31 09:00:00,2429,10,94,332,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-18 01:00:00,65,2,0,7,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-31 16:00:00,1966,17,73,1863,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-18 03:00:00,53,4,0,0,0,20.9,13.2,9.7,1,0,0,0,0,0,0,1,0
2023-08-31 13:00:00,2073,14,71,1354,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 11:00:00,2091,12,55,555,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 12:00:00,1821,13,71,736,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 12:00:00,2175,13,54,716,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 08:00:00,2668,9,65,283,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 08:00:00,671,9,52,62,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 14:00:00,2063,15,60,1203,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 17:00:00,1379,18,43,144,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 18:00:00,1046,19,59,1758,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 10:00:00,1728,11,37,394,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 19:00:00,781,20,59,1516,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 09:00:00,1004,10,36,125,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 11:00:00,1507,12,54,323,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 13:00:00,1643,14,31,538,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 07:00:00,1908,8,49,96,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 18:00:00,1948,19,26,187,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 17:00:00,1333,18,47,2205,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 19:00:00,1272,20,23,118,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 15:00:00,1929,16,41,1225,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 07:00:00,454,8,19,73,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 10:00:00,1791,11,39,297,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 21:00:00,751,22,15,162,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 22:00:00,439,23,23,589,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 22:00:00,588,23,12,210,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 20:00:00,585,21,22,950,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 20:00:00,607,21,10,77,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 21:00:00,484,22,16,737,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 15:00:00,2465,16,7,135,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 23:00:00,287,0,7,276,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 16:00:00,1906,17,7,113,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 06:00:00,646,7,6,33,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 23:00:00,446,0,7,87,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 00:00:00,162,1,2,31,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 06:00:00,285,7,7,36,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 04:00:00,114,5,2,7,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 01:00:00,194,2,5,37,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-31 05:00:00,227,6,1,25,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-31 01:00:00,102,2,1,4,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-31 02:00:00,59,3,0,2,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-31 03:00:00,50,4,0,0,0,17.8,7.5,0.0,0,0,0,0,1,0,0,1,0
2023-08-19 14:00:00,1055,15,3,6,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 00:00:00,254,1,2,66,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 05:00:00,94,6,1,13,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 02:00:00,86,3,0,4,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 04:00:00,72,5,0,7,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-19 03:00:00,66,4,0,10,0,21.8,13.4,0.0,0,0,1,0,0,0,0,1,0
2023-08-20 14:00:00,2327,15,99,266,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 10:00:00,1526,11,91,608,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 13:00:00,2991,14,78,442,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 15:00:00,2287,16,77,363,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 12:00:00,2876,13,76,490,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 16:00:00,2009,17,65,246,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-08-20 09:00:00,803,10,61,262,0,21.5,14.0,0.0,0,0,0,1,0,0,0,1,0
2023-10-01 11:00:00,1740,12,139,221,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 17:00:00,2800,18,65,258,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 10:00:00,1577,11,106,183,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 12:00:00,2123,13,66,377,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 11:00:00,2029,12,65,274,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 15:00:00,2173,16,60,399,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 16:00:00,2700,17,63,299,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 16:00:00,2114,17,55,378,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 17:00:00,1978,18,50,335,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 15:00:00,2116,16,62,291,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 09:00:00,1144,10,43,86,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 14:00:00,2058,15,42,457,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 12:00:00,2098,13,49,339,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 00:00:00,274,1,4,28,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 09:00:00,1632,10,46,184,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 13:00:00,2446,14,30,387,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 18:00:00,1418,19,30,265,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 14:00:00,1981,15,45,283,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 10:00:00,1727,11,42,230,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 08:00:00,680,9,16,72,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 19:00:00,1202,20,15,228,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 20:00:00,861,21,14,232,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 06:00:00,216,7,3,28,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 18:00:00,1964,19,34,308,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 13:00:00,1962,14,33,272,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 19:00:00,1274,20,23,301,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 07:00:00,1682,8,22,65,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 05:00:00,112,6,2,8,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 06:00:00,605,7,3,52,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 05:00:00,226,6,3,14,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 23:00:00,238,0,2,37,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 04:00:00,81,5,2,2,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 00:00:00,130,1,1,16,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 22:00:00,398,23,11,105,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 01:00:00,98,2,0,2,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 21:00:00,589,22,9,155,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 02:00:00,65,3,0,10,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 03:00:00,58,4,0,1,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 20:00:00,896,21,10,135,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 23:00:00,242,0,7,45,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 07:00:00,413,8,5,42,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 22:00:00,399,23,8,100,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-02 21:00:00,637,22,6,184,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-10-01 01:00:00,142,2,1,20,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 02:00:00,100,3,0,21,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 03:00:00,73,4,0,6,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-01 04:00:00,72,5,0,5,0,13.6,8.9,0.5,0,0,0,1,0,0,0,1,0
2023-10-02 08:00:00,2730,9,73,220,0,16.2,8.0,0.0,0,1,0,0,0,0,0,1,0
2023-09-01 09:00:00,1802,10,79,353,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 17:00:00,2037,18,64,397,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 08:00:00,1910,9,57,602,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 12:00:00,2059,13,50,1091,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 14:00:00,2150,15,45,1181,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 16:00:00,2415,17,40,899,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 10:00:00,1707,11,38,519,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 11:00:00,1867,12,35,831,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 13:00:00,2156,14,34,1233,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 18:00:00,1307,19,32,311,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 07:00:00,1063,8,20,355,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 19:00:00,1052,20,18,226,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 15:00:00,2192,16,16,1197,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-02 23:00:00,431,0,4,97,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 05:00:00,136,6,2,39,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 04:00:00,94,5,2,26,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-01 00:00:00,237,1,6,50,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 01:00:00,151,2,6,17,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 04:00:00,87,5,3,2,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 03:00:00,42,4,0,14,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-02 12:00:00,2495,13,193,1196,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 11:00:00,2414,12,133,990,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 13:00:00,2480,14,129,1399,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 14:00:00,2110,15,96,1142,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 10:00:00,1860,11,96,898,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-02 15:00:00,1938,16,59,1285,0,22.9,5.5,0.0,0,0,1,0,0,0,0,1,0
2023-09-01 22:00:00,477,23,15,219,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 20:00:00,882,21,14,286,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 21:00:00,580,22,12,221,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 23:00:00,466,0,10,228,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
2023-09-01 06:00:00,373,7,8,136,0,22.4,9.9,0.0,1,0,0,0,0,0,0,1,0
